,x,y,aperture
14563,-18.7572,-33.064,0.000674678
14564,-19.4053,-32.774,0.000278198
14565,-18.1158,-33.56,0.00067923
14566,-19.0963,-33.0731,0.000476548
14567,-19.7091,-32.7958,0.000379818
14568,-18.4375,-33.5491,0.000762302
14569,-19.4092,-33.1252,0.000381661
14570,-20.021,-32.8408,0.00050986
14571,-19.3939,-33.2293,0.000423333
14572,-19.0884,-33.4543,0.000527517
14573,-18.77,-33.6252,0.00070597
14574,-19.7361,-33.1572,0.000286119
14575,-19.7644,-33.2555,0.000259828
14576,-19.4141,-33.4842,0.000281675
14577,-20.055,-33.1777,0.000328535
14578,-19.0823,-33.6997,0.000474023
14579,-19.418,-33.5669,0.000265887
14580,-19.7443,-33.4743,0.000210535
14581,-20.2079,-33.3414,0.000270219
14582,-20.5533,-30.4707,0.000469738
14583,-21.12,-30.2534,0.000523211
14584,-21.5217,-30.0441,0.000627525
14585,-20.2361,-30.7982,0.000341149
14586,-20.9217,-30.4832,0.000568711
14587,-21.7965,-30.0438,0.000568016
14588,-21.4917,-30.2817,0.000542689
14589,-20.5813,-30.8161,0.000423388
14590,-21.0916,-30.6117,0.000556332
14591,-20.2218,-31.133,0.000363546
14592,-20.9453,-30.8361,0.00050493
14593,-21.8589,-30.4047,0.000649312
14594,-21.4639,-30.6624,0.000543569
14595,-20.5718,-31.1447,0.000446521
14596,-22.1241,-30.4134,0.000664674
14597,-21.0957,-30.979,0.000553398
14598,-20.2032,-31.4723,0.00038024
14599,-20.9311,-31.1327,0.000529367
14600,-19.8513,-31.7838,0.000422466
14601,-20.5529,-31.4706,0.000438941
14602,-21.489,-31.0437,0.000577541
14603,-22.1235,-30.7726,0.000728005
14604,-21.0855,-31.3386,0.000562488
14605,-20.2161,-31.8408,0.000310902
14606,-21.8291,-31.0341,0.000655508
14607,-20.5293,-31.816,0.000415467
14608,-21.4388,-31.3702,0.000526045
14609,-22.1598,-31.0405,0.000631259
14610,-20.8403,-31.8371,0.000375904
14611,-19.8489,-32.3588,0.000178716
14612,-21.7529,-31.3886,0.000485256
14613,-22.4233,-31.1065,0.000608933
14614,-21.4434,-31.706,0.000564179
14615,-20.2459,-32.3638,8.38823E-05
14616,-22.0861,-31.4137,0.000502942
14617,-20.8581,-32.1689,0.000256222
14618,-20.531,-32.3929,0.00011916
14619,-22.4186,-31.4232,0.000458341
14620,-21.7735,-31.7966,0.000484321
14621,-21.1884,-32.1582,0.000440185
14622,-21.4278,-32.0406,0.000505828
14623,-22.0808,-31.8069,0.000519672
14624,-20.8423,-32.5013,0.000257628
14625,-21.5131,-32.2049,0.000518782
14626,-21.7926,-32.0927,0.000552156
14627,-22.3823,-31.7809,0.000482057
14628,-21.216,-32.5416,0.00031013
14629,-22.0476,-32.1162,0.000517014
14630,-20.6536,-32.9389,0.000688965
14631,-20.9035,-32.8047,0.000420776
14632,-21.5134,-32.5175,0.000500657
14633,-22.3566,-32.1378,0.000479841
14634,-20.4407,-33.2233,0.000202059
14635,-21.8905,-32.5381,0.000476047
14636,-22.1235,-32.4515,0.000600015
14637,-20.7559,-33.1845,0.000346786
14638,-21.5326,-32.8692,0.000431665
14639,-22.3702,-32.5072,0.000629928
14640,-21.1607,-33.1656,0.000525373
14641,-21.8723,-32.8672,0.000482334
14642,-21.3548,-33.1734,0.000637648
14643,-20.7482,-33.5208,0.000405079
14644,-21.5449,-33.1888,0.000602649
14645,-22.3198,-32.8106,0.000460394
14646,-21.1115,-33.5255,0.000611558
14647,-21.9648,-33.213,0.000337406
14648,-21.4987,-33.5255,0.000637111
14649,-22.3075,-33.2212,0.000351716
14650,-21.8983,-33.5099,0.000534307
14651,-21.9949,-33.6479,0.000729023
14652,-22.2885,-33.5272,0.000239302
14653,-23.0192,-33.6074,0.000476493
14654,40.6443,23.7539,0.00018545
14655,27.015,30.9414,0.000673771
14656,40.8526,21.431,0.000564994
14657,40.8592,21.1705,0.000477334
14658,40.9166,20.7495,0.000693061
14659,40.9246,20.4443,0.000650227
14660,40.9792,20.1183,0.000539535
14661,40.4053,20.3063,0.00050232
14662,40.776,19.9773,0.000561099
14663,40.429,19.9715,0.000648517
14664,40.8382,19.6257,0.000733209
14665,40.0783,19.9726,0.000546092
14666,40.5163,19.6212,0.000735827
14667,40.0955,19.6151,0.000633181
14668,40.4986,19.2906,0.000746723
14669,40.0714,19.2531,0.000644169
14670,40.479,18.9275,0.000674104
14671,40.882,18.5964,0.000632258
14672,40.0926,18.9068,0.000613534
14673,40.5489,18.5454,0.000579247
14674,40.563,18.3694,0.000671285
14675,40.1305,18.5577,0.000577392
14676,39.4089,18.9103,0.000572728
14677,39.7052,18.5398,0.00041986
14678,40.3873,17.8618,0.00026756
14679,40.7241,17.5217,0.000208562
14680,40.0379,17.8067,0.000328981
14681,40.4142,17.5276,0.000350751
14682,40.7476,17.1836,0.000219887
14683,40.0618,17.5316,0.000432925
14684,40.4405,17.166,0.000360843
14685,36.6866,21.808,0.000492874
14686,38.281,20.9085,0.00029551
14687,25.6367,29.0349,6.47441E-05
14688,25.5746,28.7209,0.000212401
14689,18.7989,30.9185,0.000412348
14690,19.8452,30.3266,0.000397779
14691,18.8544,30.5852,0.00049588
14692,19.2067,30.217,0.000532934
14693,18.9205,30.2545,0.000479467
14694,20.0299,29.6394,6.34743E-05
14695,19.9236,29.5547,6.86493E-05
14696,19.6593,29.5225,0.00037933
14697,19.9729,29.2888,8.0899E-05
14698,19.3027,29.4764,0.000499398
14699,18.3358,29.9708,0.000548168
14700,19.7267,29.1616,0.000253365
14701,19.794,28.8417,0.000439214
14702,17.9024,29.314,0.000489985
14703,19.8925,27.9679,1.85868E-05
14704,17.9545,28.9407,0.000478686
14705,16.4068,31.0465,0.000484898
14706,16.8027,30.7136,0.000450956
14707,16.4557,30.6912,0.000466233
14708,16.1243,30.622,0.000485832
14709,17.6103,29.234,0.000469906
14710,40.9758,13.7335,0.000625353
14711,40.9466,13.4412,0.000573988
14712,40.9589,13.0265,0.000430831
14713,40.65,13.0114,0.000503381
14714,40.997,12.7577,0.000470018
14715,40.6723,12.6771,0.000573111
14716,41.0555,12.3926,0.000469449
14717,40.2638,12.5335,0.000568329
14718,40.7088,12.2651,0.000534357
14719,40.3502,12.1698,0.00047036
14720,40.7568,11.8437,0.000436779
14721,40.0212,12.0996,0.000457459
14722,40.4481,11.8544,0.000503848
14723,39.6766,17.4823,0.000363336
14724,40.1405,17.1625,0.000477279
14725,39.3631,17.5575,0.000478889
14726,40.7732,16.8257,0.000294652
14727,40.4444,16.8613,0.000349141
14728,40.8591,16.5409,0.00041383
14729,39.0336,17.4814,0.000645619
14730,39.6519,17.1478,0.000380822
14731,40.1644,16.8241,0.000454803
14732,39.3142,17.1148,0.000456147
14733,40.4117,16.4895,0.000280146
14734,39.7735,16.7921,0.000492804
14735,38.9929,17.1128,0.000502309
14736,40.1389,16.4844,0.000509408
14737,40.9799,16.0236,1.33301E-05
14738,40.8149,16.0347,2.08798E-05
14739,39.3788,16.7746,0.000496382
14740,39.8375,16.4808,0.000524911
14741,41.0479,15.8553,0.000241958
14742,40.4794,16.1388,0.000510765
14743,39.0198,16.7661,0.000547217
14744,40.1024,16.1066,0.000511314
14745,39.3916,16.4337,0.000524451
14746,38.6642,16.7558,0.000520997
14747,40.4746,15.7308,0.000335394
14748,39.7438,16.097,0.000479201
14749,39.0371,16.4198,0.000569006
14750,40.7782,15.5002,0.000142497
14751,40.1363,15.7674,0.000439066
14752,39.4335,16.0901,0.000640956
14753,40.4933,15.4658,0.000299404
14754,38.6823,16.3933,0.000502983
14755,39.7858,15.7638,0.000534357
14756,40.8464,15.0859,0.000392892
14757,40.1373,15.4224,0.000342463
14758,40.5133,15.0952,0.000388589
14759,38.3616,16.2019,0.000417804
14760,39.7892,15.4107,0.00044531
14761,40.8914,14.7459,0.00053838
14762,38.9871,15.7049,0.000579963
14763,40.1435,15.0804,0.000339594
14764,39.9362,15.1593,0.000405576
14765,40.5451,14.7396,0.000597402
14766,39.5515,15.1959,0.000526484
14767,40.8977,14.4091,0.0005988
14768,40.206,14.7024,0.000689598
14769,39.1649,15.1889,0.000598856
14770,39.9067,14.799,0.000690136
14771,38.5064,15.4868,0.000507146
14772,40.5386,14.3999,0.000642402
14773,40.193,14.4482,0.000777295
14774,39.2755,14.8879,0.000469671
14775,40.9089,14.0246,0.000602739
14776,38.1172,15.4604,0.000462913
14777,38.4833,15.1815,0.000404408
14778,40.5942,14.0521,0.000602554
14779,38.9114,14.8961,0.000541017
14780,39.2645,14.5471,0.000482541
14781,40.0076,14.1311,0.000580806
14782,40.176,14.0392,0.000590933
14783,39.8298,14.1739,0.000656035
14784,38.5182,14.8502,0.000470059
14785,40.6387,13.7056,0.000688916
14786,37.8735,15.0811,0.000637027
14787,38.9124,14.5384,0.000472564
14788,38.1497,14.8363,0.000659438
14789,39.3394,14.1957,0.000454602
14790,40.0144,13.752,0.000784545
14791,38.5713,14.4821,0.000429628
14792,40.5865,13.3902,0.000588983
14793,37.4724,14.9955,0.000671555
14794,38.9422,14.2158,0.000418452
14795,39.8374,13.7289,0.000849153
14796,37.862,14.7586,0.00051767
14797,38.2111,14.485,0.000473127
14798,39.4031,13.8429,0.00048468
14799,37.1031,15.0054,0.000663853
14800,40.0505,13.4436,0.000759344
14801,40.3121,13.2984,0.000597928
14802,38.5922,14.1466,0.000410647
14803,37.494,14.6874,0.000568804
14804,40.1871,13.2789,0.000489505
14805,36.8792,14.9742,0.000575098
14806,38.9738,13.8641,0.000381339
14807,37.8725,14.4009,0.000528147
14808,37.1863,14.7163,0.000545085
14809,38.2507,14.1183,0.000440371
14810,39.4407,13.4884,0.00056783
14811,36.5349,14.9894,0.000574492
14812,37.5428,14.4044,0.000508679
14813,38.618,13.8089,0.00042842
14814,40.2459,12.9243,0.000549176
14815,36.8714,14.6498,0.000576275
14816,39.0412,13.485,0.000432995
14817,37.9097,14.0714,0.000473312
14818,39.9841,12.9369,0.000501798
14819,39.4787,13.1835,0.000521663
14820,37.196,14.3711,0.000517319
14821,38.2931,13.7751,0.00049303
14822,36.1862,14.8354,0.000544257
14823,38.6716,13.4863,0.000443884
14824,36.5153,14.6059,0.000495998
14825,37.601,14.0173,0.0005623
14826,39.685,12.9241,0.000432443
14827,36.8615,14.313,0.000545228
14828,39.0906,13.1253,0.000458735
14829,37.9428,13.7138,0.000562288
14830,37.238,14.0175,0.000525682
14831,36.16,14.5532,0.000543051
14832,38.3202,13.4281,0.000522764
14833,38.7114,13.1446,0.000477589
14834,37.6391,13.6966,0.000589982
14835,36.5626,14.2202,0.00054764
14836,39.9782,12.386,0.000403438
14837,38.007,13.3725,0.000584827
14838,39.1401,12.7817,0.000506745
14839,36.8867,13.9485,0.000650063
14840,39.3695,12.5821,0.000504288
14841,38.3572,13.0965,0.000559917
14842,37.2916,13.6484,0.000582479
14843,36.1786,14.2113,0.00051764
14844,38.767,12.8055,0.000494744
14845,37.6551,13.3674,0.000568683
14846,36.5674,13.8725,0.00060989
14847,35.6985,15.938,0.000547133
14848,36.0994,15.6015,0.000615956
14849,35.2736,15.9547,0.000453982
14850,35.7292,15.566,0.00057076
14851,36.125,15.2539,0.000590145
14852,35.3569,15.5628,0.000547974
14853,35.7616,15.2302,0.000532496
14854,35.0132,15.5324,0.000490551
14855,35.3935,15.2296,0.000488319
14856,35.8382,14.8605,0.000572768
14857,35.0503,15.1886,0.000445213
14858,35.4227,14.8946,0.000453994
14859,35.8688,14.452,0.000520439
14860,35.0855,14.8273,0.000445398
14861,35.5023,14.3928,0.000516279
14862,23.6525,20.9772,0.000427206
14863,21.9202,21.5355,0.000336476
14864,15.2047,26.3853,0.000120288
14865,13.2274,27.2568,9.16413E-05
14866,10.1518,29.0825,0.000322077
14867,40.8414,11.5657,0.000490804
14868,40.0669,11.7856,0.000544356
14869,40.5064,11.5174,0.000592029
14870,40.8904,11.2197,0.000496793
14871,40.1376,11.4079,0.000668129
14872,39.7068,11.6313,0.000521748
14873,40.5461,11.1285,0.000563603
14874,40.938,10.8661,0.000498387
14875,39.7232,11.2932,0.000461359
14876,40.1762,11.0311,0.000665017
14877,40.5845,10.788,0.000512545
14878,40.9817,10.5366,0.000531288
14879,39.8051,10.9372,0.000491522
14880,40.2241,10.7079,0.000553546
14881,39.4563,11.1042,0.00036589
14882,40.61,10.4739,0.00057246
14883,41.0298,10.2095,0.000584555
14884,39.4976,10.8411,0.000378496
14885,40.6708,10.153,0.000613504
14886,39.8319,10.5862,0.000431572
14887,40.2562,10.3409,0.000388439
14888,41.0831,9.88065,0.000599329
14889,39.2371,10.7802,0.000342476
14890,39.5015,10.5536,0.000116892
14891,39.9094,10.3223,0.000367268
14892,40.2314,10.0744,0.000555767
14893,40.7184,9.79463,0.000508354
14894,39.3503,10.3556,0.000260171
14895,39.9632,9.98047,0.000527462
14896,40.3469,9.77817,0.000408193
14897,39.4746,10.24,0.00012841
14898,40.9758,9.38707,0.000510046
14899,39.4846,10.1304,0.000121004
14900,39.5992,9.99025,0.000284673
14901,39.207,10.1939,0.000154495
14902,40.0356,9.75078,0.000477465
14903,40.6272,9.37066,0.000501348
14904,39.5589,9.91068,0.000321774
14905,40.9367,9.08063,0.00039738
14906,39.8511,9.56221,0.000621594
14907,40.2338,9.28554,0.000510394
14908,39.1473,9.81836,0.000228155
14909,40.6114,9.01901,0.000560842
14910,39.5414,9.57124,0.000334108
14911,39.8529,9.22832,0.000563091
14912,38.7583,9.73551,0.000432001
14913,39.1329,9.48414,0.000518412
14914,39.525,9.20465,0.000519183
14915,39.8575,8.89354,0.00053493
14916,38.684,9.44329,0.000538406
14917,39.1542,9.15571,0.000617834
14918,39.5113,8.87096,0.000621868
14919,38.8083,9.12583,0.000545521
14920,39.172,8.82836,0.000592165
14921,38.4935,9.10281,0.000434312
14922,39.8752,8.25294,0.000341553
14923,38.819,8.7831,0.000553927
14924,39.1544,8.50205,0.000551467
14925,38.4955,8.76107,0.000592044
14926,38.8186,8.50845,0.000484627
14927,38.2095,8.7537,0.000484202
14928,38.5606,8.42773,0.000476104
14929,38.2241,8.40832,0.0005868
14930,38.545,8.12067,0.000468067
14931,38.2703,8.16168,0.000497142
14932,37.8998,8.08135,0.000512182
14933,36.9255,13.6116,0.000612971
14934,38.0306,13.0315,0.000568812
14935,38.3865,12.7644,0.000535984
14936,35.8082,14.0567,0.000642746
14937,39.7446,12.0113,0.000493389
14938,37.3185,13.2673,0.000569088
14939,36.2237,13.7827,0.000636872
14940,37.6837,12.9809,0.000591127
14941,36.5745,13.5259,0.000545608
14942,36.9772,13.2501,0.000542653
14943,38.0402,12.6692,0.000635197
14944,39.4217,11.9116,0.000579541
14945,38.4412,12.3807,0.000622295
14946,35.6993,13.7585,0.000685033
14947,38.7216,12.1633,0.000588076
14948,37.3467,12.8707,0.000555736
14949,36.2512,13.4158,0.00061783
14950,37.7188,12.6113,0.000550175
14951,36.6235,13.1584,0.000529717
14952,38.0828,12.3234,0.000557468
14953,38.3469,12.1317,0.000610194
14954,37.014,12.822,0.000533615
14955,35.9715,13.3385,0.000616711
14956,35.7301,13.3901,0.000675931
14957,36.2489,13.1168,0.000578483
14958,38.75,11.8135,0.000566635
14959,37.3311,12.5194,0.000494197
14960,39.3846,11.4456,0.000342475
14961,37.7334,12.2712,0.000457052
14962,36.6957,12.7211,0.000604855
14963,39.1288,11.4174,0.000164601
14964,35.9702,13.0435,0.000596322
14965,38.4408,11.7515,0.000397064
14966,37.0703,12.3989,0.000501168
14967,36.3871,12.7507,0.000634784
14968,37.4102,12.2136,0.000500786
14969,37.8068,11.9698,0.000478534
14970,38.2043,11.7528,0.000276207
14971,38.8334,11.3953,0.00021085
14972,36.7594,12.4565,0.000568275
14973,39.1841,11.1827,0.000176583
14974,36.013,12.7601,0.000527355
14975,38.4779,11.4381,0.000279197
14976,37.1399,12.1121,0.000535979
14977,35.3269,12.9839,0.00057899
14978,37.4416,11.8575,0.000457408
14979,38.134,11.4899,0.000244264
14980,36.436,12.3514,0.000557306
14981,38.8709,11.0852,5.47241E-05
14982,36.7871,12.1193,0.000417701
14983,35.7092,12.6509,0.000444965
14984,37.732,11.5436,0.000409233
14985,38.5247,11.0935,0.00018678
14986,36.0796,12.3302,0.000486099
14987,37.1585,11.7361,0.000373364
14988,38.8636,10.846,0.000177027
14989,35.3527,12.6275,0.000456608
14990,38.1718,11.1399,0.000327476
14991,37.4132,11.504,0.000310384
14992,35.7392,12.3291,0.000487954
14993,36.8365,11.734,0.000390596
14994,38.6175,10.7267,0.000145039
14995,37.8428,11.0618,0.0003323
14996,38.914,10.5018,0.000148135
14997,37.1573,11.3803,0.000408465
14998,36.5382,11.6793,0.000514777
14999,35.4173,12.2598,0.000487837
15000,38.1771,10.821,0.000487221
15001,35.7802,12.0077,0.000556504
15002,37.5134,11.0882,0.000419449
15003,38.6696,10.4579,9.51015E-05
15004,36.9091,11.3536,0.00039472
15005,36.1181,11.6936,0.000327028
15006,37.1303,11.1421,0.000365097
15007,38.2092,10.5533,0.000626141
15008,36.5718,11.3787,0.000368035
15009,37.8064,10.704,0.000392451
15010,38.3444,10.4007,0.000598952
15011,35.8198,11.6863,0.000350589
15012,38.7808,10.1074,0.000188214
15013,37.6012,10.6754,0.000322112
15014,36.9889,10.9647,0.000526167
15015,35.1039,11.9463,0.00048137
15016,36.7923,11.0429,0.000246891
15017,37.15,10.8282,0.000554183
15018,36.083,11.39,0.000154121
15019,38.3641,10.1214,0.000791593
15020,36.5756,11.0404,0.000287592
15021,35.4782,11.6086,0.000649624
15022,37.7964,10.4063,0.00026351
15023,35.9016,11.3696,0.000394225
15024,34.7566,11.9212,0.000468258
15025,38.0896,10.0649,0.000578004
15026,35.1496,11.5611,0.000615369
15027,37.933,10.1009,0.000484428
15028,37.5892,10.2742,0.000237492
15029,38.4712,9.78488,0.000477816
15030,35.9494,11.0603,0.000432662
15031,35.5109,11.276,0.000629038
15032,36.6599,10.6045,0.000576565
15033,34.8137,11.5591,0.00051037
15034,37.2552,10.2721,7.46603E-05
15035,36.8211,10.4547,0.000509869
15036,38.1457,9.75899,0.000558882
15037,36.2296,10.7142,0.000458155
15038,35.1589,11.23,0.0006529
15039,34.4407,11.5589,0.000387191
15040,37.5165,9.93973,0.000295787
15041,38.478,9.42559,0.000568318
15042,35.5496,10.951,0.000570559
15043,35.8972,10.7241,0.000450492
15044,34.8775,11.1651,0.00063414
15045,37.3526,9.85343,0.000140759
15046,38.1619,9.4212,0.000554226
15047,35.1954,10.9005,0.000576731
15048,36.901,9.97241,9.64778E-05
15049,34.5151,11.1848,0.000527304
15050,35.5611,10.6328,0.000452064
15051,37.5775,9.5821,0.00044817
15052,36.3396,10.2163,0.000643975
15053,36.5079,10.0887,0.000617421
15054,37.855,9.38319,0.000531853
15055,34.869,10.8761,0.000610086
15056,37.4217,9.51526,0.000166079
15057,38.1913,9.08621,0.000545621
15058,36.8665,9.75122,0.000372781
15059,35.2302,10.5562,0.000510365
15060,36.0909,10.0831,0.000616061
15061,35.6051,10.2715,0.000484896
15062,37.8966,9.07015,0.000535967
15063,36.6381,9.70524,0.000467922
15064,34.5313,10.7913,0.000556235
15065,36.0683,9.90469,0.000510467
15066,34.8875,10.5162,0.000442255
15067,37.3694,9.20586,0.000343452
15068,34.2309,10.7636,0.000498909
15069,37.5604,9.03135,0.0005183
15070,35.265,10.2236,0.00049351
15071,37.914,8.72914,0.000533206
15072,35.6839,9.87954,0.000466106
15073,36.2895,9.54913,0.000467102
15074,34.5774,10.4218,0.000470852
15075,37.2056,8.99736,0.000286125
15076,34.9226,10.1337,0.000480886
15077,37.0919,8.99646,0.000170788
15078,35.9986,9.5452,0.000511154
15079,35.3121,9.8939,0.000363507
15080,37.6122,8.69367,0.000527328
15081,34.2782,10.42,0.000404434
15082,36.3602,9.26782,0.000460246
15083,35.6996,9.56919,0.000498812
15084,36.757,8.98677,0.000388695
15085,37.8934,8.39272,0.000536431
15086,34.58,10.1004,0.00050308
15087,33.921,10.4393,0.000340619
15088,37.2584,8.66142,0.000381181
15089,34.939,9.79958,0.000424034
15090,37.1478,8.63048,0.000280112
15091,37.5573,8.41129,0.000439167
15092,36.7736,8.78598,0.00034223
15093,34.3252,10.0483,0.000622548
15094,35.3469,9.51691,0.000379199
15095,34.6896,9.80682,0.000533397
15096,37.2804,8.42524,0.000269609
15097,35.7387,9.21461,0.000574276
15098,36.0005,9.03633,0.000430499
15099,37.3146,8.35076,0.000342663
15100,33.9747,10.065,0.000484521
15101,36.4119,8.76056,0.000523338
15102,35.0304,9.47175,0.000460004
15103,37.3009,8.26386,0.000412383
15104,37.6043,8.1039,0.000287671
15105,34.2985,9.77817,0.000545776
15106,35.3903,9.17751,0.000454326
15107,36.7058,8.48938,0.000631694
15108,34.7095,9.52409,0.00048043
15109,35.1381,14.4327,0.000508155
15110,34.8014,14.3761,0.00050593
15111,35.2076,14.1225,0.000414746
15112,34.8309,14.013,0.000475362
15113,35.2404,13.7472,0.000492185
15114,35.2437,13.4432,0.000415114
15115,34.5144,13.6298,0.000440261
15116,34.5993,13.3075,0.000574126
15117,34.6413,12.9467,0.000513927
15118,34.7464,12.2173,0.000531417
15119,34.3598,12.1925,0.000505264
15120,34.3865,11.8892,0.000374863
15121,31.6885,12.8458,0.000487624
15122,34.0829,11.5563,0.000300695
15123,31.4048,12.8532,0.000462749
15124,33.7425,11.4897,0.00025293
15125,30.6829,13.0697,0.00067497
15126,31.1625,12.7724,0.000463571
15127,34.1373,11.1545,0.000445762
15128,30.3366,13.0215,0.000655387
15129,33.4292,11.3778,0.000438599
15130,30.7624,12.7518,0.000476727
15131,33.786,11.1332,0.000335104
15132,31.1007,12.4848,0.000497407
15133,30.0414,12.9559,0.000548581
15134,30.4106,12.7191,0.000557955
15135,31.4409,12.1539,0.000548771
15136,33.4693,11.0785,0.000424563
15137,30.7882,12.4475,0.000515658
15138,33.8541,10.7991,0.000374045
15139,30.0902,12.7435,0.000468989
15140,31.1479,12.1343,0.000492789
15141,33.1191,11.0383,0.000441294
15142,30.4574,12.4019,0.000569339
15143,33.4989,10.7632,0.000385786
15144,31.4582,11.8004,0.000506432
15145,30.7921,12.0962,0.000543255
15146,30.0916,12.3781,0.000639848
15147,31.492,11.6096,0.000313182
15148,31.166,11.7802,0.000439414
15149,33.16,10.7049,0.000431836
15150,30.5049,12.0964,0.00047677
15151,33.5239,10.4421,0.000305098
15152,29.7517,12.3504,0.000624733
15153,30.8757,11.7528,0.000427935
15154,31.2417,11.5565,0.000237939
15155,32.8176,10.6696,0.000579404
15156,30.1349,12.0451,0.00058041
15157,32.2631,10.8768,0.000559141
15158,33.1957,10.3919,0.000297009
15159,30.9408,11.5102,0.000266769
15160,30.4934,11.7396,0.00051339
15161,27.5097,17.4323,0.000352013
15162,27.7858,17.2414,0.00045674
15163,27.219,17.4616,0.00044152
15164,27.5378,17.241,0.000272664
15165,28.5951,16.6182,0.000464185
15166,27.8817,16.9015,0.000558936
15167,27.2829,17.1627,0.000255064
15168,28.3038,16.592,0.000433244
15169,27.5395,16.9112,0.000562238
15170,28.6131,16.2944,0.000496545
15171,27.9547,16.5641,0.000530955
15172,27.2154,16.8911,0.000157254
15173,28.3215,16.2664,0.000398303
15174,27.6166,16.5446,0.000589962
15175,28.6799,15.9388,0.000391933
15176,27.9952,16.2427,0.000472802
15177,27.2666,16.5207,0.000436713
15178,28.3978,15.9259,0.000388466
15179,27.653,16.2204,0.000520649
15180,28.6882,15.6351,0.000305816
15181,26.9727,16.5132,0.000200537
15182,28.0406,15.9096,0.000425755
15183,27.3259,16.1968,0.000431639
15184,28.4242,15.6209,0.000382225
15185,29.0676,15.2729,0.000550973
15186,26.6618,16.487,0.000265491
15187,27.6838,15.8799,0.000592439
15188,29.4439,14.9482,0.000420935
15189,28.7667,15.2936,0.00040522
15190,27.0029,16.1803,0.000398624
15191,28.1185,15.5929,0.000380357
15192,29.1797,14.9605,0.000230078
15193,29.7583,14.6501,0.0007635
15194,28.4654,15.2912,0.000293538
15195,27.3556,15.8614,0.000515985
15196,29.5734,14.6923,0.000428165
15197,28.8904,14.9766,0.000227865
15198,27.7762,15.5535,0.000522317
15199,26.6346,16.1322,0.000548123
15200,29.8552,14.4056,0.000536713
15201,29.2244,14.6755,0.000346694
15202,28.1119,15.2507,0.000599926
15203,26.9921,15.8312,0.000528349
15204,28.5211,14.9641,0.000366246
15205,27.4072,15.5311,0.000492281
15206,29.5686,14.3822,0.000617342
15207,26.7268,15.799,0.00032429
15208,27.789,15.2287,0.000665509
15209,28.8901,14.6462,0.000455244
15210,29.8745,14.0657,0.000687269
15211,29.2696,14.3478,0.000422956
15212,28.1837,14.9111,0.000581972
15213,27.0738,15.4865,0.000313187
15214,26.4002,15.7889,0.000454311
15215,28.6049,14.6306,0.000409469
15216,27.4821,15.1755,0.000596767
15217,29.612,14.0374,0.00053331
15218,26.8269,15.494,0.000171399
15219,27.868,14.8913,0.000598407
15220,28.9309,14.3129,0.000290155
15221,28.2615,14.6069,0.000454743
15222,27.1106,15.1709,0.00052368
15223,29.8881,13.6925,0.000762057
15224,29.2769,13.9938,0.00073751
15225,26.4722,15.457,0.000463342
15226,28.6667,14.3031,0.000255311
15227,27.5317,14.8465,0.000638728
15228,26.8516,15.1596,0.00043246
15229,28.9864,14.0017,0.000461848
15230,27.9053,14.5546,0.000676421
15231,28.3542,14.2806,0.00024746
15232,29.5286,13.6112,0.000939595
15233,29.9425,13.3821,0.000805907
15234,26.1218,15.39,0.000606933
15235,26.5552,15.1438,0.000473988
15236,27.2033,14.7795,0.000641764
15237,28.6841,13.9694,0.000319032
15238,29.2864,13.6266,0.001041387
15239,26.92,14.8206,0.000517583
15240,27.5843,14.4621,0.000705901
15241,28.0238,14.233,0.000400727
15242,29.6169,13.3712,0.000827491
15243,26.2094,15.094,0.000398792
15244,28.9974,13.6157,0.000906203
15245,28.3638,13.9378,0.000368085
15246,27.2344,14.491,0.000726966
15247,27.7421,14.2276,0.000396988
15248,26.5344,14.8301,0.000801557
15249,29.3132,13.3462,0.000841184
15250,25.9764,15.1053,0.000186015
15251,28.7351,13.6335,0.000497424
15252,26.9619,14.4904,0.000491756
15253,28.0168,13.9029,0.000636011
15254,29.7251,12.9949,0.000585452
15255,26.2648,14.7752,0.000665697
15256,29.0094,13.325,0.00086479
15257,27.346,14.1847,0.000625041
15258,28.3422,13.6019,0.000726494
15259,26.7302,14.4319,0.000456605
15260,27.7161,13.8913,0.000506437
15261,29.3578,12.9827,0.000673106
15262,28.7315,13.2901,0.000585332
15263,27.0164,14.1732,0.00053166
15264,25.9156,14.7364,0.000695622
15265,29.7569,12.7086,0.000588534
15266,28.0338,13.5775,0.000690979
15267,27.4186,13.8743,0.000421777
15268,26.2797,14.4548,0.000825386
15269,29.0667,12.9456,0.000521031
15270,28.4317,13.2712,0.000553468
15271,26.6968,14.157,0.00060314
15272,27.7536,13.5481,0.000604781
15273,29.3967,12.6567,0.000629812
15274,25.9618,14.436,0.000769999
15275,28.7738,12.9508,0.000421666
15276,27.06,13.8485,0.000469463
15277,28.134,13.2349,0.000423304
15278,26.3847,14.1226,0.000626031
15279,29.1168,12.6481,0.000517947
15280,27.4436,13.533,0.000486989
15281,25.6871,14.4058,0.000493952
15282,28.4618,12.9344,0.000437002
15283,26.7221,13.8148,0.000563665
15284,27.7664,13.2428,0.000531499
15285,29.4539,12.3311,0.00051536
15286,27.1379,13.5261,0.000361782
15287,28.8291,12.6246,0.000368123
15288,26.0381,14.0793,0.000636158
15289,23.6028,19.934,0.000568367
15290,24.2845,19.5705,0.00076308
15291,24.6598,19.2856,0.000679667
15292,23.9296,19.6263,0.000751877
15293,24.2843,19.304,0.000586018
15294,23.5998,19.6108,0.000544704
