,NodeTag,x,y,z
1284,1284,-8.92329999997413,26.2218000000074,0
1285,1285,-8.92329999997526,25.2218000000089,0
1286,1286,-8.9232999999764,24.2218000000104,0
1287,1287,-8.92329999997753,23.2218000000119,0
1288,1288,-8.92329999997867,22.2218000000134,0
1289,1289,-8.9232999999798,21.2218000000149,0
1290,1290,-8.92329999998093,20.2218000000164,0
1291,1291,-8.92329999998207,19.2218000000179,0
1292,1292,-8.9232999999832,18.2218000000194,0
1293,1293,-8.92329999998434,17.2218000000208,0
1294,1294,-8.92329999998547,16.2218000000223,0
1295,1295,-8.9232999999866,15.2218000000238,0
1296,1296,-8.92329999998774,14.2218000000253,0
1297,1297,-8.92329999998887,13.2218000000268,0
1298,1298,-8.92329999999001,12.2218000000283,0
1299,1299,-8.92329999999114,11.2218000000298,0
1300,1300,-8.92329999999227,10.2218000000312,0
1301,1301,-8.92329999999341,9.22180000003273,0
1302,1302,-8.92329999999454,8.22180000003421,0
1303,1303,-8.92329999999568,7.2218000000357,0
1304,1304,-8.92329999999681,6.22180000003719,0
1305,1305,-8.92329999999794,5.22180000003867,0
1306,1306,-8.92329999999908,4.22180000004016,0
1307,1307,-8.92330000000021,3.22180000004164,0
1308,1308,-8.92330000000134,2.22180000004313,0
1309,1309,-8.92330000000248,1.22180000004461,0
1310,1310,-8.92330000000361,0.221800000046105,0
1311,1311,-8.92330000000475,-0.778199999952786,0
1312,1312,-8.92330000000588,-1.77819999995387,0
1313,1313,-8.92330000000701,-2.77819999995533,0
1314,1314,-8.92330000000815,-3.77819999995679,0
1315,1315,-8.92330000000928,-4.77819999995825,0
1316,1316,-8.92330000001042,-5.7781999999597,0
1317,1317,-8.92330000001155,-6.77819999996115,0
1318,1318,-8.92330000001268,-7.77819999996261,0
1319,1319,-8.92330000001382,-8.77819999996406,0
1320,1320,-8.92330000001495,-9.77819999996553,0
1321,1321,-8.92330000001608,-10.778199999967,0
1322,1322,-8.92330000001722,-11.7781999999684,0
1323,1323,-8.92330000001835,-12.7781999999699,0
1324,1324,-8.92330000001949,-13.7781999999714,0
1325,1325,-8.92330000002062,-14.7781999999728,0
1326,1326,-8.92330000002175,-15.7781999999743,0
1327,1327,-8.92330000002289,-16.7781999999757,0
1328,1328,-8.92330000002402,-17.7781999999772,0
1329,1329,-8.92330000002516,-18.7781999999786,0
1330,1330,-8.92330000002629,-19.7781999999801,0
1331,1331,-8.92330000002742,-20.7781999999815,0
1332,1332,-8.92330000002856,-21.778199999983,0
1333,1333,-8.92330000002969,-22.7781999999845,0
1334,1334,-8.92330000003082,-23.7781999999859,0
1335,1335,-8.92330000003196,-24.7781999999874,0
1336,1336,-8.92330000003309,-25.7781999999888,0
1337,1337,-8.92330000003423,-26.7781999999903,0
1338,1338,-8.92330000003537,-27.7781999999917,0
1339,1339,-8.92330000003649,-28.7781999999932,0
1340,1340,-8.92330000003763,-29.7781999999947,0
1341,1341,-8.92330000003876,-30.7781999999961,0
1342,1342,-8.9233000000399,-31.7781999999976,0
1343,1343,-7.92329999996757,30.2218000000014,0
1344,1344,-7.92329999996878,29.2218000000028,0
1345,1345,-7.92329999996999,28.2218000000042,0
1346,1346,-7.9232999999712,27.2218000000056,0
1347,1347,-7.92329999997241,26.221800000007,0
1348,1348,-7.92329999997362,25.2218000000084,0
1349,1349,-7.92329999997483,24.2218000000098,0
1350,1350,-7.92329999997604,23.2218000000112,0
1351,1351,-7.92329999997725,22.2218000000126,0
1352,1352,-7.92329999997846,21.221800000014,0
1353,1353,-7.92329999997967,20.2218000000154,0
1354,1354,-7.92329999998088,19.2218000000168,0
1355,1355,-7.92329999998208,18.2218000000182,0
1356,1356,-7.92329999998329,17.2218000000196,0
1357,1357,-7.9232999999845,16.221800000021,0
1358,1358,-7.92329999998571,15.2218000000224,0
1359,1359,-7.92329999998692,14.2218000000238,0
1360,1360,-7.92329999998813,13.2218000000252,0
1361,1361,-7.92329999998934,12.2218000000266,0
1362,1362,-7.92329999999055,11.221800000028,0
1363,1363,-7.92329999999176,10.2218000000294,0
1364,1364,-7.92329999999297,9.22180000003084,0
1365,1365,-7.92329999999418,8.22180000003224,0
1366,1366,-7.92329999999539,7.22180000003364,0
1367,1367,-7.9232999999966,6.22180000003504,0
1368,1368,-7.92329999999781,5.22180000003644,0
1369,1369,-7.92329999999902,4.22180000003785,0
1370,1370,-7.92330000000023,3.22180000003924,0
1371,1371,-7.92330000000144,2.22180000004064,0
1372,1372,-7.92330000000265,1.22180000004205,0
1373,1373,-7.92330000000386,0.221800000043443,0
1374,1374,-7.92330000000507,-0.778199999955506,0
1375,1375,-7.92330000000627,-1.77819999995652,0
1376,1376,-7.92330000000748,-2.7781999999579,0
1377,1377,-7.92330000000869,-3.77819999995926,0
1378,1378,-7.9233000000099,-4.77819999996063,0
1379,1379,-7.92330000001112,-5.778199999962,0
1380,1380,-7.92330000001232,-6.77819999996337,0
1381,1381,-7.92330000001353,-7.77819999996474,0
1382,1382,-7.92330000001474,-8.77819999996611,0
1383,1383,-7.92330000001595,-9.77819999996748,0
1384,1384,-7.92330000001716,-10.7781999999688,0
1385,1385,-7.92330000001837,-11.7781999999702,0
1386,1386,-7.92330000001957,-12.7781999999716,0
1387,1387,-7.92330000002079,-13.778199999973,0
1388,1388,-7.923300000022,-14.7781999999743,0
1389,1389,-7.92330000002321,-15.7781999999757,0
1390,1390,-7.92330000002442,-16.7781999999771,0
1391,1391,-7.92330000002563,-17.7781999999784,0
1392,1392,-7.92330000002683,-18.7781999999798,0
1393,1393,-7.92330000002804,-19.7781999999812,0
1394,1394,-7.92330000002926,-20.7781999999825,0
1395,1395,-7.92330000003046,-21.7781999999839,0
1396,1396,-7.92330000003167,-22.7781999999853,0
1397,1397,-7.92330000003289,-23.7781999999866,0
1398,1398,-7.92330000003409,-24.778199999988,0
1399,1399,-7.9233000000353,-25.7781999999894,0
1400,1400,-7.92330000003651,-26.7781999999907,0
1401,1401,-7.92330000003773,-27.7781999999921,0
1402,1402,-7.92330000003893,-28.7781999999935,0
1403,1403,-7.92330000004014,-29.7781999999949,0
1404,1404,-7.92330000004135,-30.7781999999962,0
1405,1405,-7.92330000004256,-31.7781999999976,0
1406,1406,-6.92329999996554,30.2218000000013,0
1407,1407,-6.92329999996683,29.2218000000026,0
1408,1408,-6.92329999996811,28.2218000000039,0
1409,1409,-6.9232999999694,27.2218000000053,0
1410,1410,-6.92329999997068,26.2218000000066,0
1411,1411,-6.92329999997197,25.2218000000079,0
1412,1412,-6.92329999997325,24.2218000000092,0
1413,1413,-6.92329999997454,23.2218000000105,0
1414,1414,-6.92329999997582,22.2218000000119,0
1415,1415,-6.92329999997711,21.2218000000132,0
1416,1416,-6.92329999997839,20.2218000000145,0
1417,1417,-6.92329999997968,19.2218000000158,0
1418,1418,-6.92329999998096,18.2218000000171,0
1419,1419,-6.92329999998224,17.2218000000184,0
1420,1420,-6.92329999998353,16.2218000000198,0
1421,1421,-6.92329999998482,15.2218000000211,0
1422,1422,-6.9232999999861,14.2218000000224,0
1423,1423,-6.92329999998739,13.2218000000237,0
1424,1424,-6.92329999998867,12.221800000025,0
1425,1425,-6.92329999998996,11.2218000000263,0
1426,1426,-6.92329999999124,10.2218000000276,0
1427,1427,-6.92329999999253,9.22180000002896,0
1428,1428,-6.92329999999381,8.22180000003027,0
1429,1429,-6.9232999999951,7.22180000003159,0
1430,1430,-6.92329999999638,6.2218000000329,0
1431,1431,-6.92329999999767,5.22180000003422,0
1432,1432,-6.92329999999895,4.22180000003553,0
1433,1433,-6.92330000000024,3.22180000003684,0
1434,1434,-6.92330000000153,2.22180000003816,0
1435,1435,-6.92330000000281,1.22180000003947,0
1436,1436,-6.92330000000409,0.221800000040787,0
1437,1437,-6.92330000000538,-0.778199999958225,0
1438,1438,-6.92330000000666,-1.77819999995918,0
1439,1439,-6.92330000000795,-2.77819999996046,0
1440,1440,-6.92330000000924,-3.77819999996174,0
1441,1441,-6.92330000001052,-4.77819999996303,0
1442,1442,-6.92330000001181,-5.77819999996431,0
1443,1443,-6.92330000001309,-6.77819999996558,0
1444,1444,-6.92330000001437,-7.77819999996687,0
1445,1445,-6.92330000001566,-8.77819999996815,0
1446,1446,-6.92330000001694,-9.77819999996944,0
1447,1447,-6.92330000001823,-10.7781999999707,0
1448,1448,-6.92330000001952,-11.778199999972,0
1449,1449,-6.9233000000208,-12.7781999999733,0
1450,1450,-6.92330000002209,-13.7781999999746,0
1451,1451,-6.92330000002337,-14.7781999999758,0
1452,1452,-6.92330000002465,-15.7781999999771,0
1453,1453,-6.92330000002594,-16.7781999999784,0
1454,1454,-6.92330000002723,-17.7781999999797,0
1455,1455,-6.92330000002851,-18.778199999981,0
1456,1456,-6.92330000002979,-19.7781999999822,0
1457,1457,-6.92330000003108,-20.7781999999835,0
1458,1458,-6.92330000003237,-21.7781999999848,0
1459,1459,-6.92330000003365,-22.7781999999861,0
1460,1460,-6.92330000003494,-23.7781999999874,0
1461,1461,-6.92330000003622,-24.7781999999886,0
1462,1462,-6.92330000003751,-25.7781999999899,0
1463,1463,-6.92330000003879,-26.7781999999912,0
1464,1464,-6.92330000004008,-27.7781999999925,0
1465,1465,-6.92330000004136,-28.7781999999938,0
1466,1466,-6.92330000004264,-29.778199999995,0
1467,1467,-6.92330000004393,-30.7781999999963,0
1468,1468,-6.92330000004522,-31.7781999999976,0
1469,1469,-5.92329999996352,30.2218000000012,0
1470,1470,-5.92329999996488,29.2218000000025,0
1471,1471,-5.92329999996624,28.2218000000037,0
1472,1472,-5.9232999999676,27.2218000000049,0
1473,1473,-5.92329999996896,26.2218000000062,0
1474,1474,-5.92329999997032,25.2218000000074,0
1475,1475,-5.92329999997168,24.2218000000086,0
1476,1476,-5.92329999997304,23.2218000000098,0
1477,1477,-5.9232999999744,22.2218000000111,0
1478,1478,-5.92329999997576,21.2218000000123,0
1479,1479,-5.92329999997712,20.2218000000135,0
1480,1480,-5.92329999997848,19.2218000000148,0
1481,1481,-5.92329999997984,18.221800000016,0
1482,1482,-5.9232999999812,17.2218000000172,0
1483,1483,-5.92329999998256,16.2218000000185,0
1484,1484,-5.92329999998393,15.2218000000197,0
1485,1485,-5.92329999998528,14.2218000000209,0
1486,1486,-5.92329999998665,13.2218000000221,0
1487,1487,-5.92329999998801,12.2218000000234,0
1488,1488,-5.92329999998937,11.2218000000246,0
1489,1489,-5.92329999999073,10.2218000000258,0
1490,1490,-5.92329999999209,9.22180000002707,0
1491,1491,-5.92329999999345,8.2218000000283,0
1492,1492,-5.92329999999481,7.22180000002953,0
1493,1493,-5.92329999999617,6.22180000003076,0
1494,1494,-5.92329999999753,5.22180000003199,0
1495,1495,-5.92329999999889,4.22180000003321,0
1496,1496,-5.92330000000025,3.22180000003444,0
1497,1497,-5.92330000000161,2.22180000003568,0
1498,1498,-5.92330000000298,1.2218000000369,0
1499,1499,-5.92330000000434,0.221800000038135,0
1500,1500,-5.9233000000057,-0.778199999960945,0
1501,1501,-5.92330000000706,-1.77819999996183,0
1502,1502,-5.92330000000842,-2.77819999996303,0
1503,1503,-5.92330000000978,-3.77819999996422,0
1504,1504,-5.92330000001114,-4.77819999996542,0
1505,1505,-5.9233000000125,-5.77819999996661,0
1506,1506,-5.92330000001386,-6.7781999999678,0
1507,1507,-5.92330000001522,-7.77819999996899,0
1508,1508,-5.92330000001658,-8.77819999997019,0
1509,1509,-5.92330000001794,-9.77819999997138,0
1510,1510,-5.9233000000193,-10.7781999999726,0
1511,1511,-5.92330000002066,-11.7781999999738,0
1512,1512,-5.92330000002203,-12.778199999975,0
1513,1513,-5.92330000002339,-13.7781999999762,0
1514,1514,-5.92330000002475,-14.7781999999773,0
1515,1515,-5.92330000002611,-15.7781999999786,0
1516,1516,-5.92330000002747,-16.7781999999797,0
1517,1517,-5.92330000002883,-17.7781999999809,0
1518,1518,-5.92330000003019,-18.7781999999821,0
1519,1519,-5.92330000003155,-19.7781999999833,0
1520,1520,-5.92330000003291,-20.7781999999845,0
1521,1521,-5.92330000003427,-21.7781999999857,0
1522,1522,-5.92330000003563,-22.7781999999869,0
1523,1523,-5.92330000003699,-23.7781999999881,0
1524,1524,-5.92330000003835,-24.7781999999893,0
1525,1525,-5.92330000003972,-25.7781999999905,0
1526,1526,-5.92330000004108,-26.7781999999917,0
1527,1527,-5.92330000004244,-27.7781999999929,0
1528,1528,-5.9233000000438,-28.7781999999941,0
1529,1529,-5.92330000004516,-29.7781999999952,0
1530,1530,-5.92330000004652,-30.7781999999964,0
1531,1531,-5.92330000004788,-31.7781999999976,0
1532,1532,-4.92329999996148,30.2218000000011,0
1533,1533,-4.92329999996292,29.2218000000023,0
1534,1534,-4.92329999996436,28.2218000000034,0
1535,1535,-4.92329999996579,27.2218000000046,0
1536,1536,-4.92329999996723,26.2218000000057,0
1537,1537,-4.92329999996867,25.2218000000069,0
1538,1538,-4.9232999999701,24.221800000008,0
1539,1539,-4.92329999997154,23.2218000000092,0
1540,1540,-4.92329999997298,22.2218000000103,0
1541,1541,-4.92329999997441,21.2218000000115,0
1542,1542,-4.92329999997585,20.2218000000126,0
1543,1543,-4.92329999997729,19.2218000000137,0
1544,1544,-4.92329999997872,18.2218000000149,0
1545,1545,-4.92329999998016,17.221800000016,0
1546,1546,-4.9232999999816,16.2218000000172,0
1547,1547,-4.92329999998303,15.2218000000183,0
1548,1548,-4.92329999998447,14.2218000000195,0
1549,1549,-4.9232999999859,13.2218000000206,0
1550,1550,-4.92329999998734,12.2218000000218,0
1551,1551,-4.92329999998878,11.2218000000229,0
1552,1552,-4.92329999999021,10.221800000024,0
1553,1553,-4.92329999999165,9.22180000002519,0
1554,1554,-4.92329999999308,8.22180000002633,0
1555,1555,-4.92329999999452,7.22180000002747,0
1556,1556,-4.92329999999596,6.22180000002862,0
1557,1557,-4.9232999999974,5.22180000002976,0
1558,1558,-4.92329999999883,4.22180000003091,0
1559,1559,-4.92330000000027,3.22180000003204,0
1560,1560,-4.9233000000017,2.22180000003319,0
1561,1561,-4.92330000000314,1.22180000003433,0
1562,1562,-4.92330000000457,0.221800000035481,0
1563,1563,-4.92330000000601,-0.778199999963663,0
1564,1564,-4.92330000000745,-1.77819999996449,0
1565,1565,-4.92330000000888,-2.7781999999656,0
1566,1566,-4.92330000001032,-3.7781999999667,0
1567,1567,-4.92330000001176,-4.77819999996781,0
1568,1568,-4.92330000001319,-5.77819999996891,0
1569,1569,-4.92330000001463,-6.77819999997002,0
1570,1570,-4.92330000001606,-7.77819999997112,0
1571,1571,-4.9233000000175,-8.77819999997223,0
1572,1572,-4.92330000001894,-9.77819999997334,0
1573,1573,-4.92330000002037,-10.7781999999744,0
1574,1574,-4.92330000002181,-11.7781999999756,0
1575,1575,-4.92330000002325,-12.7781999999767,0
1576,1576,-4.92330000002468,-13.7781999999778,0
1577,1577,-4.92330000002612,-14.7781999999789,0
1578,1578,-4.92330000002756,-15.77819999998,0
1579,1579,-4.92330000002899,-16.7781999999811,0
1580,1580,-4.92330000003043,-17.7781999999822,0
1581,1581,-4.92330000003186,-18.7781999999833,0
1582,1582,-4.9233000000333,-19.7781999999844,0
1583,1583,-4.92330000003474,-20.7781999999855,0
1584,1584,-4.92330000003617,-21.7781999999866,0
1585,1585,-4.92330000003761,-22.7781999999877,0
1586,1586,-4.92330000003905,-23.7781999999888,0
1587,1587,-4.92330000004048,-24.7781999999899,0
1588,1588,-4.92330000004192,-25.778199999991,0
1589,1589,-4.92330000004335,-26.7781999999921,0
1590,1590,-4.92330000004479,-27.7781999999932,0
1591,1591,-4.92330000004623,-28.7781999999943,0
1592,1592,-4.92330000004767,-29.7781999999954,0
1593,1593,-4.9233000000491,-30.7781999999965,0
1594,1594,-4.92330000005054,-31.7781999999977,0
1595,1595,-3.92329999995946,30.2218000000011,0
1596,1596,-3.92329999996097,29.2218000000021,0
1597,1597,-3.92329999996248,28.2218000000032,0
1598,1598,-3.92329999996399,27.2218000000042,0
1599,1599,-3.92329999996551,26.2218000000053,0
1600,1600,-3.92329999996702,25.2218000000064,0
1601,1601,-3.92329999996853,24.2218000000074,0
1602,1602,-3.92329999997004,23.2218000000085,0
1603,1603,-3.92329999997156,22.2218000000095,0
1604,1604,-3.92329999997307,21.2218000000106,0
1605,1605,-3.92329999997458,20.2218000000117,0
1606,1606,-3.92329999997609,19.2218000000127,0
1607,1607,-3.9232999999776,18.2218000000138,0
1608,1608,-3.92329999997911,17.2218000000148,0
1609,1609,-3.92329999998062,16.2218000000159,0
1610,1610,-3.92329999998214,15.221800000017,0
1611,1611,-3.92329999998365,14.221800000018,0
1612,1612,-3.92329999998516,13.2218000000191,0
1613,1613,-3.92329999998667,12.2218000000201,0
1614,1614,-3.92329999998818,11.2218000000212,0
1615,1615,-3.9232999999897,10.2218000000222,0
1616,1616,-3.92329999999121,9.2218000000233,0
1617,1617,-3.92329999999272,8.22180000002436,0
1618,1618,-3.92329999999423,7.22180000002542,0
1619,1619,-3.92329999999574,6.22180000002648,0
1620,1620,-3.92329999999725,5.22180000002754,0
1621,1621,-3.92329999999877,4.22180000002859,0
1622,1622,-3.92330000000028,3.22180000002965,0
1623,1623,-3.92330000000179,2.2218000000307,0
1624,1624,-3.9233000000033,1.22180000003176,0
1625,1625,-3.92330000000482,0.221800000032825,0
1626,1626,-3.92330000000633,-0.778199999966382,0
1627,1627,-3.92330000000784,-1.77819999996714,0
1628,1628,-3.92330000000935,-2.77819999996816,0
1629,1629,-3.92330000001086,-3.77819999996918,0
1630,1630,-3.92330000001237,-4.77819999997019,0
1631,1631,-3.92330000001389,-5.77819999997122,0
1632,1632,-3.9233000000154,-6.77819999997223,0
1633,1633,-3.92330000001691,-7.77819999997325,0
1634,1634,-3.92330000001842,-8.77819999997427,0
1635,1635,-3.92330000001993,-9.77819999997529,0
1636,1636,-3.92330000002144,-10.7781999999763,0
1637,1637,-3.92330000002296,-11.7781999999773,0
1638,1638,-3.92330000002447,-12.7781999999783,0
1639,1639,-3.92330000002598,-13.7781999999794,0
1640,1640,-3.92330000002749,-14.7781999999804,0
1641,1641,-3.92330000002901,-15.7781999999814,0
1642,1642,-3.92330000003052,-16.7781999999824,0
1643,1643,-3.92330000003203,-17.7781999999834,0
1644,1644,-3.92330000003354,-18.7781999999845,0
1645,1645,-3.92330000003505,-19.7781999999855,0
1646,1646,-3.92330000003657,-20.7781999999865,0
1647,1647,-3.92330000003807,-21.7781999999875,0
1648,1648,-3.92330000003959,-22.7781999999885,0
1649,1649,-3.92330000004109,-23.7781999999895,0
1650,1650,-3.92330000004261,-24.7781999999906,0
1651,1651,-3.92330000004412,-25.7781999999916,0
1652,1652,-3.92330000004563,-26.7781999999926,0
1653,1653,-3.92330000004715,-27.7781999999936,0
1654,1654,-3.92330000004866,-28.7781999999946,0
1655,1655,-3.92330000005017,-29.7781999999956,0
1656,1656,-3.92330000005168,-30.7781999999967,0
1657,1657,-3.92330000005319,-31.7781999999977,0
1658,1658,-2.92329999995744,30.221800000001,0
1659,1659,-2.92329999995903,29.2218000000019,0
1660,1660,-2.92329999996061,28.2218000000029,0
1661,1661,-2.9232999999622,27.2218000000039,0
1662,1662,-2.92329999996379,26.2218000000049,0
1663,1663,-2.92329999996538,25.2218000000058,0
1664,1664,-2.92329999996696,24.2218000000068,0
1665,1665,-2.92329999996855,23.2218000000078,0
1666,1666,-2.92329999997014,22.2218000000088,0
1667,1667,-2.92329999997173,21.2218000000097,0
1668,1668,-2.92329999997332,20.2218000000107,0
1669,1669,-2.9232999999749,19.2218000000117,0
1670,1670,-2.92329999997649,18.2218000000127,0
1671,1671,-2.92329999997808,17.2218000000136,0
1672,1672,-2.92329999997966,16.2218000000146,0
1673,1673,-2.92329999998125,15.2218000000156,0
1674,1674,-2.92329999998284,14.2218000000166,0
1675,1675,-2.92329999998442,13.2218000000175,0
1676,1676,-2.92329999998601,12.2218000000185,0
1677,1677,-2.9232999999876,11.2218000000195,0
1678,1678,-2.92329999998919,10.2218000000204,0
1679,1679,-2.92329999999077,9.22180000002142,0
1680,1680,-2.92329999999236,8.22180000002238,0
1681,1681,-2.92329999999395,7.22180000002336,0
1682,1682,-2.92329999999554,6.22180000002433,0
1683,1683,-2.92329999999712,5.22180000002531,0
1684,1684,-2.92329999999871,4.22180000002628,0
1685,1685,-2.9233000000003,3.22180000002724,0
1686,1686,-2.92330000000188,2.22180000002822,0
1687,1687,-2.92330000000347,1.22180000002919,0
1688,1688,-2.92330000000506,0.221800000030163,0
1689,1689,-2.92330000000665,-0.778199999969104,0
1690,1690,-2.92330000000824,-1.77819999996979,0
1691,1691,-2.92330000000982,-2.77819999997072,0
1692,1692,-2.92330000001141,-3.77819999997166,0
1693,1693,-2.923300000013,-4.77819999997259,0
1694,1694,-2.92330000001459,-5.77819999997352,0
1695,1695,-2.92330000001617,-6.77819999997444,0
1696,1696,-2.92330000001776,-7.77819999997538,0
1697,1697,-2.92330000001935,-8.77819999997631,0
1698,1698,-2.92330000002093,-9.77819999997725,0
1699,1699,-2.92330000002252,-10.7781999999782,0
1700,1700,-2.92330000002411,-11.7781999999791,0
1701,1701,-2.92330000002569,-12.77819999998,0
1702,1702,-2.92330000002728,-13.778199999981,0
1703,1703,-2.92330000002887,-14.7781999999819,0
1704,1704,-2.92330000003046,-15.7781999999828,0
1705,1705,-2.92330000003205,-16.7781999999838,0
1706,1706,-2.92330000003363,-17.7781999999847,0
1707,1707,-2.92330000003522,-18.7781999999856,0
1708,1708,-2.92330000003681,-19.7781999999865,0
1709,1709,-2.92330000003839,-20.7781999999875,0
1710,1710,-2.92330000003998,-21.7781999999884,0
1711,1711,-2.92330000004157,-22.7781999999893,0
1712,1712,-2.92330000004316,-23.7781999999903,0
1713,1713,-2.92330000004474,-24.7781999999912,0
1714,1714,-2.92330000004633,-25.7781999999921,0
1715,1715,-2.92330000004792,-26.7781999999931,0
1716,1716,-2.92330000004951,-27.778199999994,0
1717,1717,-2.92330000005109,-28.7781999999949,0
1718,1718,-2.92330000005268,-29.7781999999958,0
1719,1719,-2.92330000005427,-30.7781999999968,0
1720,1720,-2.92330000005586,-31.7781999999977,0
1721,1721,-1.92329999995541,30.2218000000009,0
1722,1722,-1.92329999995708,29.2218000000018,0
1723,1723,-1.92329999995874,28.2218000000027,0
1724,1724,-1.9232999999604,27.2218000000036,0
1725,1725,-1.92329999996207,26.2218000000044,0
1726,1726,-1.92329999996373,25.2218000000053,0
1727,1727,-1.92329999996539,24.2218000000062,0
1728,1728,-1.92329999996706,23.2218000000071,0
1729,1729,-1.92329999996872,22.221800000008,0
1730,1730,-1.92329999997038,21.2218000000089,0
1731,1731,-1.92329999997204,20.2218000000098,0
1732,1732,-1.92329999997371,19.2218000000107,0
1733,1733,-1.92329999997537,18.2218000000115,0
1734,1734,-1.92329999997703,17.2218000000124,0
1735,1735,-1.9232999999787,16.2218000000133,0
1736,1736,-1.92329999998036,15.2218000000142,0
1737,1737,-1.92329999998202,14.2218000000151,0
1738,1738,-1.92329999998368,13.221800000016,0
1739,1739,-1.92329999998535,12.2218000000169,0
1740,1740,-1.92329999998701,11.2218000000178,0
1741,1741,-1.92329999998867,10.2218000000186,0
1742,1742,-1.92329999999034,9.22180000001953,0
1743,1743,-1.923299999992,8.22180000002041,0
1744,1744,-1.92329999999366,7.22180000002131,0
1745,1745,-1.92329999999532,6.22180000002219,0
1746,1746,-1.92329999999699,5.22180000002308,0
1747,1747,-1.92329999999865,4.22180000002396,0
1748,1748,-1.92330000000031,3.22180000002485,0
1749,1749,-1.92330000000197,2.22180000002574,0
1750,1750,-1.92330000000364,1.22180000002662,0
1751,1751,-1.9233000000053,0.221800000027514,0
1752,1752,-1.92330000000696,-0.778199999971823,0
1753,1753,-1.92330000000863,-1.77819999997245,0
1754,1754,-1.92330000001029,-2.77819999997329,0
1755,1755,-1.92330000001195,-3.77819999997413,0
1756,1756,-1.92330000001362,-4.77819999997498,0
1757,1757,-1.92330000001528,-5.77819999997582,0
1758,1758,-1.92330000001694,-6.77819999997666,0
1759,1759,-1.9233000000186,-7.7781999999775,0
1760,1760,-1.92330000002027,-8.77819999997835,0
1761,1761,-1.92330000002193,-9.7781999999792,0
1762,1762,-1.92330000002359,-10.77819999998,0
1763,1763,-1.92330000002526,-11.7781999999809,0
1764,1764,-1.92330000002692,-12.7781999999817,0
1765,1765,-1.92330000002858,-13.7781999999826,0
1766,1766,-1.92330000003024,-14.7781999999834,0
1767,1767,-1.9233000000319,-15.7781999999843,0
1768,1768,-1.92330000003357,-16.7781999999851,0
1769,1769,-1.92330000003523,-17.7781999999859,0
1770,1770,-1.9233000000369,-18.7781999999868,0
1771,1771,-1.92330000003856,-19.7781999999876,0
1772,1772,-1.92330000004022,-20.7781999999885,0
1773,1773,-1.92330000004189,-21.7781999999893,0
1774,1774,-1.92330000004355,-22.7781999999901,0
1775,1775,-1.92330000004521,-23.778199999991,0
1776,1776,-1.92330000004687,-24.7781999999918,0
1777,1777,-1.92330000004854,-25.7781999999927,0
1778,1778,-1.9233000000502,-26.7781999999935,0
1779,1779,-1.92330000005186,-27.7781999999944,0
1780,1780,-1.92330000005353,-28.7781999999952,0
1781,1781,-1.92330000005519,-29.778199999996,0
1782,1782,-1.92330000005685,-30.7781999999969,0
1783,1783,-1.92330000005851,-31.7781999999977,0
1784,1784,-0.923299999953383,30.2218000000008,0
1785,1785,-0.923299999955121,29.2218000000016,0
1786,1786,-0.923299999956863,28.2218000000024,0
1787,1787,-0.923299999958599,27.2218000000032,0
1788,1788,-0.923299999960341,26.221800000004,0
1789,1789,-0.923299999962079,25.2218000000048,0
1790,1790,-0.923299999963817,24.2218000000056,0
1791,1791,-0.923299999965555,23.2218000000064,0
1792,1792,-0.923299999967295,22.2218000000072,0
1793,1793,-0.923299999969029,21.221800000008,0
1794,1794,-0.923299999970771,20.2218000000088,0
1795,1795,-0.923299999972509,19.2218000000096,0
1796,1796,-0.923299999974246,18.2218000000104,0
1797,1797,-0.923299999975985,17.2218000000112,0
1798,1798,-0.923299999977726,16.221800000012,0
1799,1799,-0.923299999979463,15.2218000000128,0
1800,1800,-0.923299999981201,14.2218000000136,0
1801,1801,-0.92329999998294,13.2218000000144,0
1802,1802,-0.923299999984679,12.2218000000153,0
1803,1803,-0.923299999986416,11.221800000016,0
1804,1804,-0.923299999988155,10.2218000000168,0
1805,1805,-0.923299999989894,9.22180000001764,0
1806,1806,-0.923299999991633,8.22180000001844,0
1807,1807,-0.92329999999337,7.22180000001925,0
1808,1808,-0.92329999999511,6.22180000002005,0
1809,1809,-0.923299999996848,5.22180000002085,0
1810,1810,-0.923299999998588,4.22180000002165,0
1811,1811,-0.923300000000325,3.22180000002245,0
1812,1812,-0.923300000002063,2.22180000002325,0
1813,1813,-0.923300000003803,1.22180000002405,0
1814,1814,-0.923300000005542,0.221800000024857,0
1815,1815,-0.923300000007281,-0.778199999974543,0
1816,1816,-0.923300000009019,-1.7781999999751,0
1817,1817,-0.923300000010757,-2.77819999997586,0
1818,1818,-0.923300000012496,-3.77819999997661,0
1819,1819,-0.923300000014235,-4.77819999997737,0
1820,1820,-0.923300000015973,-5.77819999997812,0
1821,1821,-0.923300000017712,-6.77819999997888,0
1822,1822,-0.923300000019449,-7.77819999997963,0
1823,1823,-0.923300000021189,-8.77819999998039,0
1824,1824,-0.923300000022928,-9.77819999998115,0
1825,1825,-0.923300000024666,-10.7781999999819,0
1826,1826,-0.923300000026403,-11.7781999999827,0
1827,1827,-0.923300000028141,-12.7781999999834,0
1828,1828,-0.923300000029882,-13.7781999999842,0
1829,1829,-0.92330000003162,-14.7781999999849,0
1830,1830,-0.923300000033357,-15.7781999999857,0
1831,1831,-0.923300000035096,-16.7781999999864,0
1832,1832,-0.923300000036833,-17.7781999999872,0
1833,1833,-0.923300000038575,-18.7781999999879,0
